stop_id,income
28375,48685
194753,25159
134898,71309
154555,41463
113651,31477
20081,24001
34541,41068
63270,57635
4273,50057
201479,37245
77468,47041
141535,51272
20868,43738
83044,40809
135435,24609
27683,50389
43574,29984
30437,5354
53189,14586
82586,65395
193986,12180
103167,66137
47396,44170
20473,36651
82640,31276
135713,30448
126052,56836
189163,39488
39005,12662
51103,10786
189292,18903
4366,26121
127506,24112
89166,14854
187621,35416
72204,35059
7161,53936
188572,46624
199217,47023
36906,42116
198649,15807
91939,48778
28514,24920
112486,52208
27561,11910
174871,40945
5160,68523
107083,13237
11384,45649
25663,15415
188108,50344
201172,66670
53898,11427
62058,41999
182111,43451
125107,16307
17378,27557
80393,32515
19441,21749
128608,44640
42838,67529
23794,15957
171446,44531
88621,49137
118234,17396
108649,12989
128263,42613
101357,30996
190742,31561
127727,15357
173920,22750
139074,28242
16324,87656
72371,34556
18620,26484
111645,35269
150412,44155
59976,53246
149935,17075
156802,17409
196221,36566
192151,34533
110065,31425
171334,32719
28561,36973
16311,20726
4368,35180
163134,83878
110900,56885
119273,13325
28051,38278
133605,46563
67185,33606
99574,89764
183711,81562
76507,76200
149867,36151
85101,29323
60096,100948
155753,54000
181103,29511
8960,37692
191354,27101
104756,32517
63226,72659
169209,68581
156720,45698
199267,34883
88299,15412
101898,61331
70744,50363
7868,77406
182387,35518
117930,18605
200405,42919
138438,47024
25617,50817
65861,29342
100679,75086
7242,28416
146249,23774
155175,33972
34309,29316
43921,39474
119581,14829
32533,24666
77600,55245
49932,14278
168819,66742
94223,20233
41764,7991
102159,31566
115013,70532
173652,66189
8612,69105
86478,63310
64366,37109
92932,34547
184583,64531
26930,24744
199150,15949
30184,55386
29680,31636
110239,53447
162497,32100
105848,39589
161155,23187
4062,22293
193037,25013
124317,33446
10412,15574
169287,41871
182780,40619
63539,48613
193112,15577
90337,32442
80037,47300
40769,42021
202330,34103
95235,53113
149589,13540
16430,35694
132362,27620
4446,46367
75002,43659
113375,44779
167733,41068
74605,89957
153023,43450
156924,17135
161806,20867
1257,56464
78083,32305
75426,13642
1352,67796
51047,19904
21206,33265
172810,9159
108077,29285
27813,45326
104985,16281
159698,45901
61127,42463
20226,12820
164620,64390
144784,37703
7591,55116
62553,52897
101652,68439
83241,28477
193692,10789
69441,20690
102237,69575
150825,56326
102274,24422
23710,74005
150713,34932
125158,32212
70803,40812
19890,81184
136390,63404
35723,30971
94197,15289
32876,43637
200573,16064
143712,18344
113906,46599
21867,24750
82883,19134
97785,65651
67696,23182
179071,53089
90903,69610
177843,31965
101894,17452
170031,50041
165470,30829
57875,75965
15559,55141
31636,33892
111035,17489
69375,49556
54855,55418
118935,47883
123721,73532
22006,46385
81349,19232
130664,7304
102682,18215
31465,20665
155805,75624
27192,22001
4259,51280
4630,34102
119082,16372
75491,47100
59255,75174
74936,84284
81805,28058
65695,13361
46915,18963
129831,27133
60476,20367
154399,49460
182172,30380
82147,29733
126870,32230
134516,25605
56867,28152
185204,17096
76162,26776
154427,55602
148522,47304
89666,27488
161602,28434
164061,28739
75334,23137
197287,26741
34011,13579
194502,12091
178688,45421
83522,15876
35570,43364
9010,30649
148243,25505
168208,53578
133310,43649
148416,77257
29834,42245
37678,53238
97813,41087
119232,67642
15263,25031
137785,31118
133805,31370
48178,42513
34470,88240
104724,74969
39943,39556
169355,121384
37479,44197
168830,36180
200016,17839
163301,28038
111165,45319
22728,40767
43379,18725
27306,26042
70913,88238
155687,45638
38166,28414
188992,54716
10610,42280
78397,18792
144237,65105
197245,46885
106870,36353
86560,11414
135770,69687
139952,80668
59767,109343
103537,27214
116341,36487
55624,53859
103849,36754
17663,21675
77954,17669
176,75761
105279,57833
198917,38490
185510,55082
7009,51315
22897,76822
95048,25142
199715,61720
83434,51674
117403,84822
14797,37097
46319,25007
125192,24547
15156,52697
153734,37510
167365,44226
128979,30026
85852,8952
114187,27923
26849,34708
108109,20645
194798,28389
87616,50265
22218,73496
116183,30124
68246,38390
12557,143049
39662,41466
12911,14881
141949,26347
32671,18881
126591,14569
14782,38603
22987,46549
127500,29312
155582,19336
71355,73690
13972,42000
53551,32782
5378,63717
135778,93087
185377,71442
146567,48249
138425,40104
161666,16182
5108,15958
179891,32822
130242,36168
22290,87719
97019,51526
18936,37828
127584,80009
63993,11819
140065,27131
102402,50778
17059,49253
8117,30007
150535,53123
51834,24696
78223,18511
186984,24546
125246,20150
104296,31963
146307,22717
104406,9155
137091,40760
90810,49875
16922,31305
193154,49777
2908,46786
202011,30559
2680,41581
132574,75159
52261,26627
91137,31372
93019,39846
59274,9092
92989,72457
120327,103733
117562,22328
107071,30314
111282,21609
104060,27757
41675,28358
184634,26058
166127,72521
62869,39557
139958,32877
1127,5879
21647,35306
142780,41657
26427,52000
25033,15131
182333,36269
151383,29287
45240,63103
114922,43579
11389,59615
105725,6247
141885,90412
87006,30236
9594,36969
74346,27773
97053,79635
112514,67561
66616,30330
133655,47201
68080,13409
41410,17367
162662,55440
201237,35769
154306,67933
129682,32340
132049,61242
64945,12030
20741,44801
153017,79930
182760,54635
112211,54598
36479,63173
77802,30769
114176,42632
108876,21094
190871,48506
23845,28189
7627,28951
67748,50006
55541,28723
125995,58758
56704,57476
90937,5777
87287,15844
191466,41476
41557,80433
183349,26643
66495,31554
961,35744
76529,21624
20818,27172
42037,20405
72950,51092
76789,37779
186025,17826
116502,46847
187752,46610
92416,30358
28010,14708
77148,32710
136406,18099
130813,110312
24264,44229
70417,19613
129815,13161
59795,49947
82419,44172
118835,35036
56261,35764
16233,33521
125747,70825
200905,37471
135026,21712
58035,51756
46337,17140
79247,43574
33321,42234
33864,84618
6160,61810
166202,48648
131516,30321
145376,37298
7658,85207
55770,22848
192529,95996
48957,15487
129239,24658
166329,35963
139992,14990
118409,40368
97543,54375
26253,53656
8808,91198
33692,31146
18316,17102
97717,72202
186856,51469
42710,35755
99794,52991
140480,9628
54839,13336
177750,41969
187557,69801
35859,32510
179511,64776
50450,30355
2687,21682
137698,13006
43553,22333
194636,14968
88024,25307
45481,11383
145459,23298
27619,25923
115109,24023
171718,47473
160627,48638
66215,27307
113310,25397
95705,28147
162541,27468
52901,35535
106348,71135
15831,30920
33144,34121
44502,54068
48130,36876
38779,53028
88441,54512
137070,28671
178123,59702
122636,43266
171243,42416
122804,49397
122095,67414
53203,25493
105573,57432
198945,33436
113228,31054
25428,22323
12097,18842
130931,18809
20068,69974
144196,61785
42475,28120
136765,37767
46263,41891
61408,48201
158018,35690
84507,24832
148140,50286
117282,33204
165508,33400
178672,28212
8578,60707
7324,50019
191852,24483
26312,27027
199076,12394
129707,27628
84975,62500
48989,31064
37251,66796
194310,23200
31218,11807
36983,40637
78003,57683
183879,12799
125645,19513
21270,51047
34741,31691
10294,16489
167773,44456
202347,44939
160790,72510
39367,18245
175261,17642
5550,25305
18072,56358
120559,37187
123411,77552
63910,29969
70631,17784
178166,23110
144585,6199
23326,18588
76138,35089
63452,24513
172629,19051
132338,87264
52720,39534
53091,65960
17869,41414
95470,61375
132947,49582
167185,48485
172736,41235
99054,43698
147105,43278
168575,42817
179661,64250
96328,60024
150739,28341
84279,9418
167787,37202
150514,47408
142251,21345
25753,32522
55495,23722
92654,64366
188528,66782
134452,55838
58166,27745
57579,51334
16332,55438
20546,45100
167776,33573
57945,35866
81937,85431
105038,39917
155900,41690
181840,25215
201354,31981
124593,12242
140354,16860
34926,17574
112041,50503
78916,36746
28422,59768
151934,30753
113195,35671
92109,32670
173154,49155
65192,53096
121214,36557
155933,42757
148974,35453
131468,73746
64351,25207
85343,13669
53819,21229
110986,28021
149646,45176
149417,17540
198051,51124
111635,79831
182777,18512
146219,56182
64222,26694
45294,39726
158902,10005
198309,36413
81796,33378
99740,26947
52652,43407
104154,68135
52897,15255
116471,26114
73220,44758
101733,34770
163789,31767
196497,20476
139363,42152
143292,39736
71701,46811
162579,24205
81516,34991
142883,78692
145886,25216
193525,26345
86860,55777
140174,19585
132722,39565
172721,84256
111886,49116
129565,36572
183683,13638
134655,14018
70065,15016
188778,25558
66736,32788
140291,31395
119107,55044
89371,18839
192123,16035
189097,29179
143872,86434
81557,8640
20866,28321
153757,72331
67089,51594
29785,29941
75216,38775
115870,23406
81166,29449
59371,57073
184463,58084
22087,51705
173725,42848
71041,26089
124654,60515
113187,44424
123372,35347
169049,61066
143949,19380
200045,45043
104106,40221
48742,61773
92554,20974
142633,26409
55544,56506
154436,29499
90406,40996
65801,14323
86451,45730
112,38264
169874,23899
84093,20454
40498,32877
9964,94532
140375,24810
32996,41062
60560,24507
92152,40471
14404,40567
7036,15909
198536,56615
166143,53388
77146,16956
82034,37401
57345,17096
6844,22950
155508,82982
74467,30164
84314,41496
180769,7006
151742,29307
108083,35065
66258,76045
126322,34059
49662,33098
44092,52373
138384,23073
164123,36603
106924,21083
116384,26177
186434,19957
195175,72987
12862,27626
4883,18307
160268,58433
112969,74613
16774,46862
158356,73599
183148,46905
91563,36560
79385,39791
100858,52677
88312,17488
49326,34986
139512,24803
62409,34064
169067,22146
164843,26086
14353,46241
60470,18372
135345,39210
16302,58869
109353,34688
50896,4390
153795,31736
39322,16207
95697,21834
63055,20119
48574,18844
29907,33361
114829,86654
150652,53519
104210,26924
126699,22755
18984,23152
135807,38416
23397,83026
189373,70031
174472,21280
127657,60785
153176,74524
53165,51367
58279,80487
167237,52049
156499,26998
172530,41092
154100,42887
61144,36152
47419,19477
188482,54522
177116,73416
9163,7089
161794,34589
49706,30468
84951,23122
35826,13027
137386,11831
83695,32170
162576,14753
102382,60858
28586,17804
8806,82935
142145,16820
90046,40430
137033,26257
71147,64206
2462,25829
40790,58510
169362,28945
45441,22368
196090,46340
197526,30078
29877,11228
201101,26213
41220,77373
44433,31323
58071,21852
2464,56236
95784,19427
69481,68510
6019,30410
45060,36238
141683,81928
118828,17902
182650,12568
102982,43603
123381,7719
121552,24582
42550,87641
121676,48563
30794,74787
109282,36313
114386,37390
191935,33563
122395,17730
137855,46069
59174,30688
169242,12845
131588,70860
131848,18875
116128,44377
98585,27925
127540,40869
33788,43080
149516,26844
151604,28432
57280,42306
177197,43984
132945,15965
94027,121613
109013,61448
103514,23012
121798,57680
55339,27875
95428,61723
145373,55111
37422,60149
17075,21729
27603,56065
76873,18738
158899,26446
58491,16894
58214,54191
150846,15762
132850,52371
115525,62463
38580,20707
161568,17574
134306,40486
179554,38059
185926,85273
21396,70936
59854,34772
101927,76972
15380,21185
75576,8539
200265,113823
64040,73061
122518,11521
86782,28299
163854,45638
101397,16096
134457,54782
86894,64105
129413,14230
193061,32029
163614,20156
56442,21171
19165,38865
73592,22162
156847,65807
162161,50036
103909,24928
78506,47982
143678,42175
6784,32444
80768,27675
41363,22839
71815,29850
32318,23816
161001,19485
192645,60185
74052,14597
2701,4811
55908,39484
151639,64237
125947,47237
129713,56240
88524,31982
23771,28524
61669,54338
155310,71264
34331,123822
39137,26017
201038,12247
84290,84570
95316,26656
7937,58548
5317,58436
29811,15914
170184,57704
183999,27469
112358,50498
172781,15285
58006,53292
24048,29178
72444,19640
196135,42224
147552,33074
106855,19353
184719,34384
148049,20690
69127,43416
171440,49190
113695,19726
9200,34597
157239,58676
108062,35741
43669,74598
182331,33169
111042,66375
14390,74164
75695,31848
190770,40260
27237,49279
137144,34452
28361,52066
140835,5801
176228,42534
91005,22531
52083,27877
45644,23382
148054,23900
7983,73512
168556,29830
54959,39323
130318,44157
200104,29494
14179,30908
38681,24799
178379,32009
168926,33012
141457,16979
164015,54351
22097,23779
117822,27578
134096,25508
107566,23635
102808,19816
120431,44184
152495,22514
101154,39170
5660,37833
68244,45703
101055,46064
129354,39619
120707,65567
6020,32503
75108,25327
38214,20970
92733,43680
181728,33732
46587,40108
90136,39159
104686,37783
184365,19196
115832,46960
18604,52358
46473,40950
154625,57722
62156,30259
194979,53195
114908,25294
94883,14917
65888,30906
165040,28880
57348,15295
78988,39186
45225,73267
158239,16392
114849,31205
22229,16280
138256,30840
63942,29337
194331,20820
18056,29700
130957,136024
12341,49890
197390,21949
197502,22966
52795,58134
108779,36961
48203,62525
19486,15143
68106,34922
18111,72027
128093,28057
74732,36850
144222,20795
171085,44025
135169,35321
36590,7045
35092,53562
163629,68523
144908,43792
102620,33829
94613,73356
107175,26170
84304,17279
33659,90358
113533,20271
92425,67767
200375,32102
8944,56516
15533,19915
10894,29572
45894,27139
83206,30528
31735,22532
49593,31748
20344,35376
14458,43642
108133,59117
90735,32666
19120,46811
69307,48304
199816,62269
89779,31564
46380,13642
62313,33686
70832,37038
84902,58306
144245,33932
104333,35330
42171,40140
178037,58247
127112,39549
123235,18513
187922,62351
165095,39151
189523,43755
49224,30350
196204,8968
195396,75691
78296,17191
138180,21790
125649,40802
164442,19661
20583,16484
113232,27431
16045,31741
165127,35734
29714,47461
190012,49537
147895,52593
196237,16124
80400,41865
123000,14485
101664,30774
136044,38159
84232,77260
9499,52315
118301,38466
176155,27493
91749,21680
85131,62549
153782,14548
39166,22549
30126,105792
120478,57843
20800,46759
168215,36420
191012,38348
40279,18194
137699,44084
86085,26513
125127,63504
39463,60575
126331,26053
192399,56844
175540,43691
157490,36967
166324,54846
30399,22200
153201,37686
110376,55268
170487,45625
190374,59777
186595,36469
98336,19614
194448,21395
138685,27667
65818,58894
177721,41522
201157,47477
86255,43955
42525,68794
84872,11587
130903,95555
188491,30826
139861,65626
150779,31217
134822,25288
26537,56348
103730,49618
198707,77498
129524,23015
202183,52373
102543,45036
197172,17057
34192,23683
48925,7489
143155,35933
49128,39710
44427,22271
86244,25030
24476,15476
87712,37151
63341,22775
181361,43711
15428,64880
187061,48107
152907,16479
131458,11545
5670,26228
82972,22787
175547,63074
197579,52997
122979,13200
57334,59114
23457,75297
119696,53281
155787,22042
92640,64894
74533,26247
87782,54946
31847,15953
176262,55776
19996,23006
43012,33676
26433,14655
85450,23057
110674,25916
53179,38724
29873,64211
9809,20311
26322,27653
103858,33681
201977,38119
120565,23544
169976,31136
174137,63775
51657,75935
144283,47849
185200,35415
173062,50974
125666,72648
119160,45065
10505,11017
175759,61588
31846,37619
192338,38648
110284,16211
70956,55043
40068,74568
198082,56047
247,45634
13361,24705
5981,44066
37630,34770
48134,21566
137183,25559
27789,9552
51868,70082
164407,36308
67825,35477
160177,26385
201523,56776
200271,59915
13046,66970
10346,27373
97031,75994
78268,46265
140466,10686
3096,74768
103955,38727
189834,75640
24469,42408
112772,51907
80831,29184
90887,32368
188236,35912
130289,57617
192305,32713
136418,35489
107309,14285
181551,40617
6156,26120
158340,75604
93087,35243
22681,21473
186476,61941
22932,70018
97745,39512
178775,30860
154318,34912
132181,64069
65335,10529
187100,38654
184550,42262
195317,46104
13710,49940
126361,40787
145306,41736
97072,48822
175278,40767
126574,17609
153209,21996
104432,34732
605,38347
183696,20649
193579,45056
163939,41286
198109,15183
70093,84535
83301,11925
142707,34227
19483,18021
92994,37871
192224,75981
118588,50633
102281,46517
190474,70867
183631,13185
182881,27245
157594,18465
119190,23923
74272,35090
172127,23685
53492,17632
164713,42454
199005,27608
23446,28141
180565,86732
52634,19098
93720,65746
157674,53460
8658,24914
36001,57878
26128,46177
188516,31102
28914,38379
28451,42417
121112,37288
122485,47253
92158,37426
74254,53535
101727,72936
123001,27607
17124,10625
160301,22689
110679,95717
48669,19725
47328,17167
118260,35988
56623,76738
24721,24996
117477,17063
154836,27136
187071,24109
138381,54784
62193,24525
171709,27064
79220,51713
23443,9319
182619,47397
48260,11352
190270,78542
169697,28036
48526,79669
111349,45538
40934,26871
92271,51240
131784,24446
37713,35720
90071,73489
18635,32678
24898,21555
3924,63515
183417,38738
34762,40701
80362,17920
29670,10740
64797,16313
138378,39281
160663,37618
91895,24862
94936,73221
91798,28941
104562,19292
121291,51639
33818,50105
48947,30754
37212,44928
119538,55619
180371,31930
45710,28489
106464,57413
13992,40406
13872,30658
44215,73861
194594,28461
12768,74944
179996,67845
177835,31302
153834,42204
146459,22346
29409,11324
71865,40378
161144,36364
144987,7276
148152,99591
57778,68067
87840,21197
116960,35757
181583,26151
153337,27644
146882,11362
50058,34669
97591,68999
172521,23954
199211,35902
134414,26306
81290,82130
88082,23128
88101,64868
14313,17731
54427,56667
151878,36295
46052,42892
157576,29332
169900,21970
88112,54185
106537,35821
156707,103159
159398,10619
55528,33261
102645,77576
84792,62044
77040,62682
4088,14952
77365,27123
113933,30481
61796,12876
93101,22086
90708,19967
132541,23243
191738,26758
110354,36861
24779,58806
199793,23491
36919,20138
11753,46551
47325,25885
85785,30063
174908,21708
72415,27657
95296,30258
147131,18837
45510,43113
133383,11191
163371,24549
164646,56483
173774,62428
89017,48436
111826,11967
47293,59623
163523,58432
47533,27101
42084,26984
67270,30306
137850,66981
166546,7023
89719,52526
46970,38590
139564,20394
34914,14113
134792,30815
62682,48917
10493,28129
98811,21074
181849,84579
129308,34980
125291,66802
79524,35066
97616,56416
57276,11079
14997,77649
171370,38849
125114,72020
35196,49508
89843,83543
164521,42085
162570,51446
18158,25913
80333,32448
17534,48188
137451,27733
190272,71982
132350,62595
194237,36257
190249,77518
58240,18574
15699,49675
45324,8635
191421,18869
27186,46745
63648,35662
167495,30609
181298,37871
91569,19576
82656,11864
188428,73751
89286,72673
140744,37885
19251,21290
35184,62805
75215,19232
160297,50495
151811,47088
33590,60130
70407,23952
147699,52128
25679,35427
152479,33920
50285,31506
103324,27428
1170,39175
6838,20325
4226,20319
49114,36734
116815,69154
196203,60901
100285,33705
42134,36218
49995,15402
147021,56687
159319,54963
85437,33888
36567,26523
99336,42076
125896,93017
166174,20759
50979,30007
60897,15578
178817,46107
58281,28405
106578,60481
116037,12643
42127,42499
11294,52166
60384,48299
135384,13447
133803,24608
98387,55966
150990,23448
175772,55804
200612,48649
120599,37781
44704,73959
26891,24093
29587,31026
33455,50024
198141,13196
195537,35112
112424,23325
74258,40738
9756,21152
146129,36179
114620,38796
154119,33381
151113,9749
128895,58159
84822,17272
110357,70254
42754,32032
18317,23208
5848,26082
174644,49372
77149,48718
91310,78300
54953,60512
140394,41634
176699,17938
108916,27776
30623,42977
38002,20747
14216,35401
120930,27736
164336,24271
74778,21333
122356,25813
8585,36748
15513,46259
70926,63933
164200,27860
134522,30379
141792,58409
168230,80747
107018,59703
43979,21663
92970,34354
132774,19686
73569,32022
143499,80046
68612,78429
97921,17271
43618,32090
154731,46994
140810,103377
34118,37926
119972,78234
90452,46588
125002,27986
4308,34918
58220,35403
156038,25718
154782,17345
151096,21490
187251,34563
172534,28564
10770,66436
6943,32896
126794,25972
76473,75465
21579,39945
123245,74986
81109,5974
195811,67295
105312,14687
182568,37301
187077,32987
42983,13305
19338,25791
135012,20954
183471,57382
77977,24035
24325,34387
84042,44194
178575,14479
96182,37569
102286,33540
202190,26540
101126,50920
58820,76610
149810,79181
6805,12703
156379,68063
27674,42336
177130,39031
143221,14647
145624,68346
129729,22256
141064,18458
197689,54275
107401,27070
100749,28965
185658,74184
37005,17603
110013,30600
139413,10399
200176,35686
173420,21739
7085,53941
9518,17399
141131,43368
120212,11022
42376,45261
75694,47240
144037,34566
173225,34039
40387,11026
123555,57906
192050,82522
154081,37822
55494,31671
97498,36239
140755,45435
137994,39950
45808,5518
14350,30573
101889,22856
186229,48264
189787,33215
65873,53786
151616,12291
66106,35058
186834,17092
90509,88669
54631,37133
144688,19263
47287,15207
119939,39625
90215,40318
135969,45529
185095,121752
73500,45989
189808,32779
131623,45845
62806,59753
149984,48210
53259,8831
51711,50927
111565,34677
177709,29983
31919,11477
10827,25253
54845,39592
42252,21665
86812,14569
47771,17602
144665,20624
131913,56831
81258,30373
152170,47700
165906,24326
840,47288
30316,37713
108806,20425
51604,17062
134779,50590
139566,9960
191666,19705
135413,31345
82670,39767
189799,40453
3515,36922
176180,60063
99508,25059
99204,35153
82049,26671
116784,28087
54306,20890
44255,36523
11446,18794
13861,48520
14103,60621
1955,50794
92015,39460
40878,19956
144538,21129
87925,26317
104940,39302
93277,34375
86838,44062
149301,80622
44290,25522
187382,60852
107844,28046
41422,91843
136722,35523
165869,63200
163433,32762
72073,35322
147933,18807
51135,35866
11653,90178
126151,63569
176406,68304
95839,42702
157264,12183
131354,90082
172074,31140
178995,52239
8926,12600
183310,37607
54928,25042
182502,33830
183779,49980
79227,21188
111492,17289
153002,6712
120736,28221
42078,41302
76958,22671
30242,15898
78590,10852
53741,94622
30776,22100
108259,31731
133014,32774
98624,29816
41149,19136
38082,43768
86281,23256
29511,34338
111250,33605
26411,34551
107010,11328
201832,13167
180352,30901
115403,40455
168435,58366
150698,34070
111977,43971
83929,67722
130768,44116
154024,63131
40356,49518
89567,61183
131711,25451
70308,29993
22697,33299
95777,115165
95706,74833
84017,21093
96778,26362
88336,47041
194015,71308
50542,58466
67229,72314
30862,33770
3744,23183
24984,34595
49080,62251
160917,42521
116893,41789
124070,13220
144917,29139
5570,28473
62215,53335
116479,20577
129333,22902
191067,64532
116526,63498
32426,22086
12324,17905
41794,36555
134387,25758
33822,32443
176056,66107
167679,59860
178034,90119
121757,19390
5539,24218
85102,33299
88517,22306
33585,109800
121644,12942
4855,64673
143869,76119
83060,35678
195376,21136
152936,67872
171407,31474
113309,30556
69130,49368
112274,72778
183995,70888
142533,39462
161513,12354
47174,16287
142620,30487
71127,48540
30863,17575
16789,46961
60484,54830
17526,38840
135505,73762
148333,52803
165017,45610
37199,52179
120364,85491
193735,19501
156923,17344
44648,84877
50342,37047
186389,52321
68122,26841
162999,43355
40199,51910
5141,18160
7945,61851
300,42336
135252,11625
51316,44310
64864,28295
9333,33026
2525,40383
33086,40679
183364,22397
198648,59740
100812,16485
115233,31660
64363,41157
27041,19582
201758,50501
55365,22275
52033,21616
2746,29048
48479,12917
131988,86955
125824,58844
9165,71897
200042,46169
41099,22597
148264,51211
113153,36769
152485,41199
72676,71238
166968,23640
94955,38338
80845,24064
48244,35707
115838,25833
158187,54078
195392,33065
106966,71517
37045,69704
49985,23937
73597,66222
177517,21801
146306,101549
103719,24900
174528,89264
51114,13058
53720,58281
113369,87442
33105,38685
183081,32660
196051,45032
123868,42899
152569,7573
192862,34415
96532,41132
142513,67483
178973,48836
54810,26396
37523,57126
140121,27672
139079,16601
110562,95213
12302,61652
195771,25410
76351,68363
175230,108363
75107,67592
136530,49472
27073,24188
36189,72701
86955,26330
137871,31131
132496,31358
128817,24820
187299,31134
156418,48903
125923,59072
111724,29710
71572,50193
139673,70732
170896,18311
109421,53522
84628,40207
163320,35637
43949,38321
184033,40175
116694,25530
40761,21695
1797,22187
45989,35577
77904,54494
10826,40332
160434,30680
128451,49150
1521,41929
117180,26136
59533,35842
189250,19555
198311,23990
173106,39987
41250,65476
54211,24508
46271,51388
129181,52641
68046,52882
68781,57138
148981,52730
164984,23467
96389,47442
7107,43083
56648,24272
144634,69666
148535,27064
169386,48709
105807,45409
176806,46295
71991,42476
42648,37883
51344,50303
77613,49923
188810,48735
74791,22991
21601,36148
118028,23458
120395,28754
44405,75218
121826,36174
139357,25400
68951,32456
162791,56778
106879,45237
185646,41550
79939,90307
180074,62162
101769,28596
71864,33604
1876,18217
195243,19855
128669,36128
51160,36910
25527,82616
201612,28566
9885,26978
27416,77458
5674,46978
22137,25610
47802,51692
58307,11680
6858,15713
93282,33802
13109,27630
87314,61412
3246,30281
36282,41034
198668,23037
136019,46066
105983,27006
63881,46879
1748,58612
106730,8577
120622,31327
82962,34348
175211,41309
155452,38750
104145,16564
31689,15302
122311,74529
169307,20153
54043,39028
30300,38479
51575,75893
196713,52070
21927,70963
46399,51553
196852,27896
38466,57141
170065,61185
90560,58549
2643,82921
146103,51165
81962,68959
88510,44411
29594,30363
84656,34462
92925,39131
133636,16278
64795,32478
136989,25824
101803,57756
56335,19710
181754,40520
115572,64449
98954,13124
38127,72298
121018,63377
64487,42487
148471,100736
174401,119190
46615,35465
23255,47845
47633,55194
200489,117538
192223,10823
137213,40973
198619,64171
143843,48738
173221,26826
163110,12816
5126,54165
177355,26578
156134,40536
71710,21302
38947,30423
200195,33868
197147,39449
194391,43382
149822,19710
4866,7926
174918,50846
158965,38574
56376,37261
96194,43236
62006,94228
146980,30137
168445,20298
64983,64522
179171,14835
182138,28212
112699,60483
9014,27171
188891,96073
169364,52450
31249,25101
147221,63299
164230,23947
42123,35345
75407,58928
91374,29246
9797,28234
50128,65046
10356,60482
88384,32596
152010,90746
26837,99549
129875,40480
174156,95885
112372,47898
179832,48485
122111,28900
40622,14527
10955,8395
196379,31821
178707,31710
82019,13923
88489,107890
81002,34269
64676,50990
56117,14580
96091,83104
198578,36247
134136,36314
179359,23255
50315,43707
100334,51120
135800,52141
188069,14938
200554,24520
170728,47482
34468,54109
171409,57391
114241,6256
146369,37662
135471,30630
86914,31038
44682,50714
85912,10146
35204,51579
132064,35194
138230,23247
141216,42329
47007,33606
150546,58365
20057,32251
167218,102321
70262,25323
178179,58309
49302,27197
129103,37984
124098,19378
147713,27005
65142,43467
46114,30911
93256,38130
136578,101274
113071,24130
163724,22321
29808,52505
146332,34915
126740,39883
71889,34173
21915,14069
6532,72547
77480,8870
151796,25232
23500,5477
107437,66928
108853,16531
118737,35706
157635,21552
24534,59075
119566,52042
189894,84237
42466,73618
148651,42295
8205,45722
67044,59937
68239,40876
16838,107969
154822,69965
85990,45047
167977,19705
79800,76855
50586,6983
188719,32295
108758,70269
82929,32539
36433,87754
26958,25456
113225,58560
36220,30580
185867,57505
21013,16733
106448,30892
95561,15360
152688,13952
198654,69495
169120,44472
197485,48038
187626,17420
133430,39486
106170,35542
25404,49068
48026,37368
158445,67574
179537,39755
166480,68327
5518,26092
25096,55592
47583,29568
36539,74585
46378,10687
149028,29261
202138,86254
118883,16167
125433,20537
183066,25437
146954,43405
47566,36868
36432,47563
116105,23256
139142,52981
191453,25045
154123,24212
4670,37244
90055,68769
193569,47092
58865,19038
158281,8189
81519,15706
103275,22349
94884,20661
73807,48642
84857,72443
129663,32428
46881,27434
116436,60227
5602,26833
18301,41115
186732,50807
150789,32302
66064,13161
89304,13603
159033,22266
149043,25889
7923,39504
164177,10803
163768,34124
37673,47789
173270,33907
120001,58650
20912,21294
200419,28454
81941,60802
150618,46564
41090,58486
5776,56369
39051,48436
116405,60967
121177,31898
145642,27199
113167,41257
128376,23098
60104,44896
87815,36555
70932,59806
15147,28708
163860,50245
127328,37628
139669,28751
141121,31414
113449,16340
142401,14952
61018,49073
27329,6651
106582,67702
54644,50578
30141,18453
17907,52495
168381,24025
68408,49978
40835,31777
9080,40032
98488,56923
139288,18622
110159,50228
177649,20197
84055,37929
198037,62712
176877,25980
9332,69991
179325,71650
12969,71664
11935,29414
130947,25961
60747,21301
151047,38021
21455,24444
62012,44667
148561,33082
89456,29155
51489,38253
15454,93854
195584,81705
73783,9417
172984,45131
84817,12048
145173,69072
170777,51065
44200,56836
64492,13159
105882,84157
111398,34250
199710,83681
79267,20529
169730,55281
50378,19313
121514,44500
32519,26707
119125,39031
114952,24721
134290,37548
5546,38531
2463,80031
63819,28587
165361,4402
62524,47422
42228,32523
125031,36285
172689,28870
57886,10515
88588,55003
92082,31011
60621,68894
80955,78730
42656,35715
27171,24524
122560,39592
162530,38485
122607,65215
64833,27434
115789,27371
59981,19156
3185,44475
76268,30555
171263,34405
13190,65636
88949,31298
58917,52221
21877,36825
113204,19664
193095,31352
170023,22604
9804,55824
121517,55750
137686,32305
18154,50828
170643,22907
139685,49465
59583,37416
41674,60136
161803,46389
193686,43945
84433,26616
43708,30683
160677,28533
170376,75446
95146,48741
157380,65877
61885,34252
75392,18548
141507,50313
71358,51158
21204,42120
34850,23482
54496,38342
120041,42887
133936,44707
183113,54068
178946,57417
110574,22902
7032,47124
153761,76501
64377,32497
155461,14680
12166,26885
102421,29293
41797,72648
33275,40216
142256,32191
20561,54077
35285,32220
132738,25556
